"X0","X1","X2","X3"
-9.1361684751886274e-01,-5.2311591618657527e-01,-1.4808430842039595e+00,1.2050891352076365e+00
-4.9844133635580412e-01,6.5737675523459915e-01,-1.3732953825311998e+00,1.5969323774961608e+00
-1.1457082105776294e-01,2.3182447845560664e-01,-1.5075651859223549e+00,-1.8284280081763993e-01
5.6433100509408896e-01,1.9399157724559852e+00,4.2549218642782793e-01,8.5007712144964598e-01
-5.4404440331107640e-01,-5.9628087511499728e-01,-4.6578351039916910e-01,1.8802518001982655e+00
-4.6095476986032774e-01,1.1305504422012473e+00,-8.5080489756841471e-01,-9.9928519586694053e-01
-3.4986093312562089e-01,2.2110457270178938e+00,5.6833850971979805e-01,2.2590346862387692e-01
5.1773867631067512e-02,3.5277128467986479e-01,-1.8584118683322368e-01,7.8994239923134224e-01
1.6987302585708797e+00,1.1359933202625547e+00,4.0506745630156094e-01,-1.1664210841736131e+00
-3.3684197769137686e-01,-1.3952735359564290e+00,1.0656438208757189e+00,3.0374373320991760e-01
-6.7009695076315282e-02,1.2025723237569883e+00,-2.7273038858340659e-01,-1.1999970211557160e+00
-9.4868700922195248e-01,-1.8005843163434858e+00,1.6357461129004069e-01,-1.8903777220099016e+00
1.7103747260610593e+00,2.1501597470241656e+00,1.8394034589590156e+00,-1.4550386807097060e+00
6.0868938887887780e-01,-9.2307762444407693e-03,7.2699530217524755e-01,9.1042253317257793e-01
-1.7212272760470787e-01,-3.0261801206596989e-01,-5.2786757320341648e-01,5.3499423084583020e-01
-8.7075529666640039e-01,-1.1595878810378859e+00,2.4208993053073141e-01,3.4747944247060525e-01
3.8342676293842148e-01,-8.8837359220206458e-01,-2.5263655026676174e-01,-1.6946388157263730e+00
-3.6511054746413091e-01,-1.0959812884396962e+00,3.9943199285068542e-01,-1.2275459363638928e+00
4.6972626138854823e-01,1.0526982874719579e+00,-5.3316959960146615e-01,6.4260700248467073e-01
1.3048645872909266e+00,2.9623323248621131e-01,1.0795756240074874e+00,-1.4898720542520851e+00
5.6194117098560564e-02,-2.0932565854134344e-01,1.2628440006365889e+00,2.0859592742051153e-01
1.7554880525001637e+00,1.7374735522995582e-01,6.5920455706330150e-02,-6.2653976288588720e-01
8.4143286810162421e-01,3.5309626084340040e-01,1.5787127580404672e-01,-3.5808701394743248e-01
-1.3537061056089097e+00,1.6582724573652563e+00,-5.0080847534360828e-01,1.7651205024246885e-02
-1.5687801843243008e+00,-1.0990499677845769e+00,9.4264161655643941e-01,-1.8755768477600124e-01
3.2074178716167739e-01,8.1640520462559107e-01,1.2389240748086316e+00,7.7847826986474455e-01
6.9968466984231614e-01,-5.5006072733612776e-01,-1.0350066026790028e+00,-3.2101523941549437e-01
2.4032285920231162e+00,-6.8659642985757896e-01,-7.9292252269091401e-01,8.0343831276274258e-01
-4.7471217906926010e-02,5.9936375381535256e-01,1.1024126356135973e-01,4.5404532713582674e-01
-1.7874065282087834e-01,-4.3609768596179177e-01,-1.0760075991999585e+00,-1.2575638217769436e-01
-1.2498110629669798e-01,-7.0117640013770965e-01,5.4438891614742346e-01,-8.7145856827931045e-01
1.3153762606677761e+00,-4.1424722040722878e-01,1.0945281544074341e+00,1.2179708183146645e+00
-1.6004761646563452e+00,-4.5023478237711823e-01,-1.4105454225383843e-01,1.6472451252199563e-01
9.4875681023452041e-01,3.9235443510311069e-01,3.4051395881354357e-01,-2.5621451615662966e-01
6.4287805905756146e-01,9.7816719030108701e-01,-1.4650196202440052e-01,-3.8867432659677498e-01
2.1700907664591040e-01,8.9650089991176207e-01,5.0761287088363916e-01,2.1207136898851420e-01
-1.1672172308499018e+00,-7.4393986257625255e-01,-1.8934964157620740e-01,-6.9028119394139298e-01
9.1883376325427124e-01,-1.7001790822471843e+00,-1.2152371192561910e+00,6.5436532863320829e-01
-1.4819786741502932e+00,-9.7767591173020640e-02,-1.3281448589786389e+00,-9.5452991089151706e-01
-1.5614841898042306e+00,-2.1929184846799457e+00,4.7308878506915314e-01,-4.0944272644236590e-01
-7.4189864371792413e-01,5.6948005556445247e-01,-4.2977771674983251e-03,-5.7480527243516910e-01
5.7144295161116787e-01,-1.1796624162180041e+00,-5.4884055056948799e-01,-2.0747969104942840e-01
1.2313515214980453e+00,2.2726679408798817e-01,-1.2743679585317285e+00,-2.2696346750226115e-01
1.7338323100132062e-02,9.0389616163851216e-02,1.3689048963927739e+00,1.4486200776822660e+00
-1.7020667461486179e+00,1.0062568386356316e+00,-4.5675417963666270e-01,-6.0521813832540822e-02
9.3639022679890527e-01,-7.9151666291714218e-01,-1.0313678824928272e+00,5.9436114391505801e-01
2.1262176707317257e-01,1.7489255551672567e-01,8.5360069186266940e-01,1.2140705396102223e+00
-1.2819154085885969e+00,-7.2702654535723965e-01,6.8335881621677919e-01,-6.0173510297348909e-01
5.3811882390198551e-01,6.3771945104062844e-01,-1.8329148593550986e+00,1.8454681055335924e+00
-4.1324467534825882e-02,4.1514577876558528e-01,-1.1531298839744997e+00,-8.1428230353312636e-01
4.7271197515771363e-01,1.2037096019324882e+00,-2.0391323459545171e-01,-4.8700464079107220e-04
-7.4446154537293829e-01,4.3696190164690452e-01,2.2760026885062370e-02,5.1279026611978296e-01
-1.7580975733260548e-01,-1.1589291061758595e+00,2.1112068961379032e-01,1.4951887164935695e+00
8.8827139836751501e-02,4.8330050838410293e-01,1.5027876857820577e+00,-4.6720053035234049e-01
-2.6761978872702208e-01,1.1534786823410392e+00,-2.8647575422145299e-01,-6.2595688002961025e-01
-1.2657535844247609e+00,5.3024606060033852e-01,4.0829545158073266e-01,5.5620671009430134e-01
-6.7365227534348771e-01,-3.5756245090960470e-01,2.5939764964952233e-01,1.8035733478050811e-01
-2.1957904673581916e-01,-8.7574753368599378e-01,1.8463213675269799e-01,-2.2080044046328426e-01
1.4237217291037116e+00,-8.0796780456353767e-01,5.3820735070050341e-01,-1.1993914166426387e+00
-1.0459698591323088e+00,-1.6923300949663972e-01,-2.7663572252395213e-01,-4.7793409137810083e-01
5.2815077549310863e-01,-1.6392656954582592e+00,3.7724259437456387e-01,-5.3027179445546357e-01
-1.8786139493861220e+00,-1.1688685040113627e+00,1.5470026810116349e+00,-1.1473941367713600e+00
2.6571818552865140e-01,6.4442814202532339e-01,-1.2799960031114253e+00,5.0385251370306794e-01
2.3240964522540006e-01,5.4971864307349549e-01,-4.8624325152714404e-01,-9.0384794098108934e-01
8.4492449597106001e-02,-1.7971481102409304e+00,5.1075445380794970e-01,3.6426799123850873e-01
-1.9704397035487048e-01,2.4783356920854777e-01,9.8097289886096817e-01,-5.0624111995460142e-01
-1.7237066953067908e+00,5.7961363105997199e-02,-3.0355822281494493e-01,-8.8845121727977538e-01
-8.2914116916973368e-01,-2.0517457073601247e-01,1.6193156263126109e+00,-1.5613193797173635e+00
8.2651534358359335e-01,1.9883925145817321e+00,-1.2341713959465879e+00,-4.4287943568844579e-02
1.0421765900172302e+00,9.4073296852404709e-01,-5.9181185986080997e-01,-2.2135249136284577e-01
-5.6222714110874217e-01,1.0896972167901028e-01,-6.7140967352658543e-01,2.8216518119508840e+00
1.4374149873524018e+00,7.1459872695810844e-01,1.1704861147273757e+00,-5.6251957153689847e-01
5.2654345617040611e-02,-6.5374580463167464e-01,-3.8279311327180036e-02,-4.2479216427542921e-01
-5.5560847654874790e-01,1.2759242272354243e-01,-7.7253223734240906e-01,-3.7026718620982990e-01
-2.0631730747679575e-01,-1.2977440719927982e+00,-7.9545659602331253e-01,5.9893554095716905e-01
2.6448701230074206e-01,3.6330348773797994e-01,-1.8920252544430627e+00,7.7071578569757149e-01
1.3542682073329544e+00,1.7264437056510364e+00,8.3507286374350276e-01,-1.2348942942439463e+00
5.6758120768978748e-01,-2.9450417992141953e-01,-1.5486877516108792e+00,-1.5960795498060198e+00
1.1856959510162897e+00,1.1892868345736800e+00,5.4314881162694117e-02,-1.4136254824628042e-01
-8.9936950916407332e-01,-1.0446401362646093e-01,-5.2768758891263534e-01,-2.0207169353183430e+00
-9.7312396050293648e-01,5.9217753866423628e-01,8.1875503368713609e-01,-1.1814696101156938e+00
-6.1615176850032771e-01,-1.0907477784210187e+00,1.1011745671640103e+00,-2.5770364649068783e-01
1.0572107644332440e+00,1.1970147959545971e+00,6.0050963427674031e-01,6.7703248433075902e-02
-1.9489370795169006e-01,1.7616653692693802e+00,-2.8396948348341378e-01,3.6002362863170700e-01
-1.3814961836560020e+00,-5.9585970270663746e-01,-1.0278255899149902e+00,-6.0786250577412260e-01
-6.7457604205535582e-01,-4.6656273393427117e-01,8.8012793151770508e-01,3.6194362801533908e-01
7.7802106155510087e-02,9.2872063433203511e-01,-2.8713304707943771e-01,-4.6470090454773835e-02
-7.3680576397919129e-01,7.2272001312443002e-01,-6.2389628597819735e-01,2.7440207863151693e+00
-2.5667121566784429e-01,9.5742651943642720e-01,8.8596640512382729e-01,-1.3184892217033650e+00
-1.1296323480131614e+00,-2.8484816341704700e-01,1.2111647593108643e+00,1.7775848408575143e+00
-1.9349335392842015e-01,-1.1472824624333771e+00,2.9285893219169562e-01,-2.6893235149547473e-01
2.1884586834162287e-01,1.6216124860292511e+00,-1.6754322166199502e+00,-5.1449219535166890e-01
-1.5967815237016708e-01,-2.1108439860938608e+00,-4.4708883491635293e-01,-3.5365993378283966e-01
-1.7580035513789045e+00,-1.1052554059717326e+00,-9.7853486075154583e-01,-6.0184814541756027e-01
-1.2008711356812897e-01,-7.1559469137273540e-02,1.3527962284288766e-01,1.2187217228348934e+00
-2.6405015926553593e-01,6.2062023155595170e-01,-7.0003640260311681e-02,-1.6069377922212851e+00
-2.1369109199268849e-02,5.2653147249861731e-01,5.1810315477833702e-01,-6.3309546497522251e-01
1.2968695540559931e+00,9.8174911479464166e-01,3.1773467704894781e-01,-2.6704754021061539e-01
9.4029493139283937e-01,1.5795382233624005e+00,1.1924881061672410e-01,8.9865141211356603e-01
-5.0075997407356876e-01,-7.5606308109711418e-01,-6.6019334779917116e-01,-2.7967498392844803e-01
1.6003256080254118e+00,1.3072230643647549e+00,-2.3476822568878586e-01,5.4843066265523016e-02
8.1389352009799576e-01,-8.2224596213211820e-01,6.4726567201410665e-02,6.3498626011253101e-01
-4.7491003166868095e-01,-1.5010235529599836e+00,-1.7171160208711581e-01,-1.8384723992100929e+00
-5.1649368684899732e-01,-1.3895443913955061e-01,-2.0033866715642293e-02,-4.1544604510578564e-01
-2.5474951693695191e-01,-2.2985509589351167e+00,1.8547323355423098e+00,9.9378200320499099e-01
1.3029657670900430e-01,2.9691605136194499e-01,3.2946097286730963e-01,5.3015070378024309e-01
-1.9731541666970012e+00,-3.1215958597561864e+00,-9.9505499850974433e-01,-1.6087955926553105e-01
3.8110025564492583e-01,-2.2334606517637004e-01,1.6429276345230950e-01,-8.8318734443116553e-01
-3.5825239392542735e-01,4.8804331876945056e-01,1.0448406031055741e+00,-5.9698718713412835e-01
2.8465969342402726e+00,4.3406813767507363e-01,-1.4510119885540806e+00,-2.4685292169052087e-01
-7.1796884449749132e-01,3.2540820202587034e-01,-5.0625610728735726e-01,-1.6453832212509338e+00
-1.1334093450097003e+00,1.3396418490020062e-01,-5.8498798764085014e-01,-2.9722541830884319e-01
5.7371235648190777e-01,-4.6358987509985916e-01,-1.9479995893556206e+00,-1.6887275051760975e-01
-1.3834593272985660e-01,8.7175668066950629e-01,-8.3657783425839416e-01,-4.7979693387098488e-01
9.8244851491510146e-02,1.5748420901529798e+00,3.1725367679821914e-01,2.3306490776123295e-01
9.7327317969908167e-01,-7.9015897845536631e-01,1.1202228010180397e+00,6.7831623465334556e-01
-7.6108214206965707e-01,1.5312806186318165e-01,1.3838814229529031e+00,-2.6441620397201820e-01
-1.7278808270842756e+00,-3.1890661147150678e-01,7.7706154377758974e-01,-4.5950798075122312e-02
-1.0441116883239148e+00,-5.0808480639668896e-01,4.4886631755969869e-01,1.9894494716212197e-01
-1.0616626265228102e+00,-1.8624838576365657e-01,3.2251843682490139e-01,-7.8260243334531432e-01
-3.1784256294464691e-01,2.5575538886681972e+00,-2.1544233252873703e+00,5.4646002730565102e-01
1.3464722232164839e+00,7.8907142337131875e-01,1.2631202592123087e+00,1.5432398158763170e+00
-4.9315065346304748e-01,-1.4904658088597904e+00,6.6093454067053947e-01,-1.2576753816239961e+00
5.1964977216108055e-01,9.0938271857677710e-01,-2.8999102220426376e-01,1.1650358382302093e+00
7.9519398555351328e-01,-8.2591436747308455e-01,-9.5530676766205846e-01,6.8864154817136991e-01
-6.9757918595433710e-01,8.4292242332010853e-02,3.4973517011508587e-01,-6.0620203275112872e-01
5.6165676163171607e-01,3.1464122393518301e-01,3.5287764549500872e-01,-1.7428908395993106e+00
2.2274042599564839e-01,1.3959135933158275e+00,6.0806027176369482e-01,2.6613871415321594e-01
1.0890253427802237e+00,1.3487381127825886e+00,-2.3473204150290011e-01,2.1569882077832801e-02
-1.0039547741106334e+00,9.5771774778681995e-01,-8.9641337489707662e-01,1.7599589794895616e+00
1.4111408290508265e+00,-1.7724684716834345e+00,-2.2031952346741170e+00,1.0740734145192228e+00
5.0984123190625474e-01,-5.4315419789923025e-01,-1.1846241825245307e+00,5.7830672837915065e-01
-1.1866086429848377e+00,-2.0263466065695934e+00,-8.1652822357431742e-01,-2.5715838537585700e-01
-3.9450729219498570e-01,4.0133692637668655e-01,-8.7313992696755449e-01,-1.7507861612099047e+00
-2.3178660723374875e+00,4.8122341689935832e-01,-5.9020544735129610e-01,-6.9661588203906077e-01
4.0098997047877205e-01,3.0270557904276718e-01,-7.3111741265337238e-01,-4.6164216623870180e-01
-1.8825256227418704e-02,-1.2221915861156055e-01,-1.5863643152891840e-01,-2.0605074661989389e-01
1.1197089690823856e+00,6.4272142548201971e-01,-1.7726178745813936e-01,-1.0011728968375855e+00
5.6612588526859775e-01,-1.1131868770511215e+00,-1.1286938704302689e+00,-1.3222224568551120e+00
8.0696481091284944e-01,1.0690456502594461e+00,1.3549299253818416e+00,-5.7572965661635733e-01
-7.1424113463820982e-01,-1.3509299910253216e+00,-7.2167109492264181e-02,2.1949818316199843e+00
-1.1326342153869637e+00,1.4172041016900166e-01,-1.3848728806624717e+00,-1.1048167379697055e-01
-3.4425327974414008e+00,-3.2455465962031238e-01,1.2594314399176390e+00,1.2198766118190385e-01
-4.2859786196039373e-01,1.2439005461465926e+00,-7.0869922621596093e-01,1.5281916540923566e+00
-2.5435196542915078e-01,-4.8421636514506189e-01,-1.1101492374812565e+00,2.4961261873959423e-01
6.3851465188248566e-02,3.1212340532249659e-02,5.8262096983309519e-01,4.9149736933855159e-01
9.8230299539577925e-01,7.1659942777442964e-01,7.2705501658617311e-01,-1.7024839539032849e-01
-6.6134623365799006e-01,-2.7235979466110322e-01,-9.0335415493327231e-01,1.9972556141352615e-01
3.1339231328734346e-01,2.0646891817164161e+00,-1.0329366402506623e+00,9.9890231799833429e-01
1.0398398515621605e+00,-4.8342333208159821e-01,-1.5268050244943174e+00,1.1615358486782088e+00
-5.4455822400631093e-01,5.9956830311349518e-02,-2.0753266478294405e-01,1.9905677852088846e+00
-1.0689648427924676e+00,-1.1975872363817828e+00,-2.0970930426329564e+00,-6.0496819275160141e-01
-7.7718978453840681e-01,-8.5238871014991968e-01,-2.2063724308513616e-01,-1.5996114701556108e+00
1.8221770754514623e+00,6.1126990378064472e-01,1.9312547202351457e-01,1.0676176327584155e+00
1.5955884299822604e-01,6.0019337657290883e-01,-8.7447206009755463e-01,-7.5788382676290844e-01
1.1378086191377219e-01,-7.2439498528374502e-01,8.8456483004594011e-01,-9.0090830999254745e-02
-1.9196020741341899e+00,-1.4321798653592819e+00,-6.8339493293476272e-02,-5.3784332403869393e-02
8.1983787674369446e-01,7.1802246404771186e-01,-2.0980971204857579e+00,-5.4842009275667136e-01
-2.6482261916554839e-02,1.3063856840167325e+00,1.8596404617693305e+00,-1.0138565260431265e-01
-4.4740400233567501e-01,-8.4519918720081211e-01,-1.2501828106486015e+00,5.5348447163847037e-01
1.0362836453348814e+00,-7.5997829927634930e-02,-1.3903130368637315e+00,9.0470886158042152e-01
1.8925570366860316e+00,1.3674597046207215e-02,-1.1924434222398110e-01,1.3253881941273986e+00
1.6551251146412378e+00,1.3104462041490899e+00,6.8535385069741052e-03,-3.5572156071268191e-01
7.7072929544875635e-01,1.8629304970587561e+00,-1.6973628628586521e+00,-8.6333215775336480e-02
8.2141944331575689e-01,1.4006489356529885e+00,-9.4009000845672774e-01,-3.6821148758086764e-01
1.5615167974797823e+00,-4.5329781185869561e-01,3.6567730592627118e-01,-6.9277078178717100e-01
8.2904220688823616e-01,9.3385508561374286e-01,6.4710646411461348e-01,8.7543787125965333e-02
-8.3425609852808269e-01,-1.8188739632553269e-02,-2.1680894275664245e-01,1.6553123946919022e+00
-1.0434136544205042e+00,7.8328151891502062e-01,-2.3101815431891792e-01,-2.0631564111057767e+00
1.3430054970233105e-01,7.3763045270651501e-02,1.5731309118310643e-01,-2.4011824208872640e-01
4.6344456238188669e-01,1.0809336776404799e+00,-3.6720670481007528e-01,-7.5157989640609291e-01
-5.8099066830388835e-01,-2.6951463053659330e-01,1.5302609343314542e+00,3.6227883404383998e-01
2.2462702824795883e-01,1.0711751017684053e-01,-9.1257398106190979e-01,3.4239962549212849e-01
-8.2279660018653444e-02,-4.0005913741548815e-01,4.3874506763389459e-01,3.2998054331786880e-01
1.2487650476665142e-01,-6.7755997097596332e-01,-4.1847334437525974e-01,-4.8454670610652317e-01
-6.5675394119483943e-01,-8.5904150113806521e-01,8.9534641489332142e-03,1.4022036198228323e+00
-4.9596122074566651e-01,1.1508792426866816e+00,6.0046713446283539e-01,-4.1193018359314543e-01
-1.1351715281475701e+00,-2.9900851314431298e-01,-2.0401151015100023e+00,1.5499613706091748e+00
-2.4610385695786080e-01,-1.5645811803693164e+00,-3.8376878436381590e-01,-5.2392001266852106e-01
8.0485235587754056e-02,-5.2345522487446472e-01,4.6503996795051838e-01,5.7524419528788939e-01
7.1629916666026183e-01,-1.7750471989576186e+00,2.1877068719932415e+00,-2.8480806669311176e-01
2.1898152049911492e+00,2.3134599887824350e+00,9.6660288703329267e-01,-1.9898271980343456e+00
1.5904260253911371e+00,2.5201804449385323e-01,6.6002772154738898e-01,2.8226807288456779e-01
5.6090153964445721e-01,4.5264246474211295e-01,-8.3012706150619520e-01,1.0151623645364611e+00
1.0472262567066910e+00,9.7719886115857868e-01,1.2033976892645659e+00,-1.0311281410795836e-01
-1.5430155286499284e-02,-5.8320759324111182e-01,1.2568405537516565e+00,-7.8471223955080804e-01
-6.0669646254645762e-04,-7.1466766087061473e-01,-9.7617199318161918e-01,4.2040548491122698e-01
-2.0822113787073016e-01,6.6379715807062201e-01,-1.4823803672958482e+00,1.1907848993763224e+00
1.2650250431127934e+00,1.5023695874073448e+00,7.7304963623113065e-02,-2.9899468686154729e-01
4.3225041999039115e-01,-1.0032885422256053e+00,6.6528800567584589e-01,-1.4302398514685628e+00
1.8566679622030480e-01,7.9678263118882764e-01,1.3714352813352568e-01,1.6764659849573138e-01
-3.2210247627286936e-01,-2.8568413156400413e-01,3.1778380722075372e-01,-6.6747760485218277e-01
-1.1387751356380467e+00,-1.8929244444013438e-01,-8.6683727378533926e-01,8.0217923233294008e-01
-5.3338838735365057e-01,-9.8739336781632076e-02,2.3956505450534227e+00,-2.5910758328825292e+00
-6.0591523669970027e-01,-1.4884376939695343e-01,3.4002764736489571e-01,-1.1484798884675980e+00
1.6741701127531257e+00,-7.1655462625913391e-01,1.3526583900906766e+00,1.7114769200898633e-01
-4.7144026190128606e-02,-1.4219689165992577e+00,-3.1766566047875211e-01,3.9052284781516899e-01
3.9112053160908195e-01,-1.6538497864734221e+00,1.6431782817188445e-01,2.3768389936740970e+00
-2.0465558771557526e+00,-1.7832611128978337e+00,-8.7045264005455947e-01,-9.4290678006564244e-01
-2.6907889586436200e+00,-5.2601515027829149e-01,-6.4839519337527940e-01,1.0668982000115670e+00
1.6474647049935267e+00,-2.6909523967330645e-01,-1.4999420053923309e+00,2.0445294766288153e+00
1.2432775200199988e+00,-2.9099225329236705e-01,-8.3268669698109909e-01,7.7460173327677406e-02
-3.2092163461489104e-01,1.4017358028128232e-01,-1.2007216315508953e+00,8.1244077857658237e-01
-2.3439263041038180e-01,1.1688388733494905e+00,8.5820968508708506e-01,7.9921778805318011e-01
1.4986211898027992e+00,-1.0482574640382297e-01,6.0098063790763756e-01,5.0286578695270789e-01
-2.2577035829135039e-01,-1.1080221900627392e+00,-2.1598571356853702e-01,7.9189586008257984e-01
-6.1775110165524805e-01,2.0653960244088887e-01,1.0767097991984527e+00,-2.7260977632765127e-01
-7.1995083437139729e-01,-2.0449989171374932e+00,-6.9903232141343885e-01,-6.3463331880468621e-01
1.8607290051071207e-01,-2.8775259788694378e+00,-3.9536022737200810e-01,6.3604407826771880e-01
-8.7689543885465049e-01,1.2277872918213606e-01,-1.1868718506029474e+00,2.8090990199747972e+00
2.3488800329965839e-01,-3.2731399562254027e-01,-3.1643761175120938e-01,1.5675332362076906e+00
-2.5401575555761868e-01,-9.0225582344690314e-01,1.8429119742941655e-01,1.4180443211810958e+00
-3.9494040034387790e-01,1.2075184462861448e+00,-1.0757103661672021e+00,1.5285439063760062e+00
1.4878691679090836e+00,-5.1694708744823048e-01,1.0625037542100921e+00,4.2691349139942819e-01
1.2067394139269977e-01,-3.0544803903183045e-02,8.4965610558598892e-01,-1.7128170231459312e+00
-2.5360553049847423e-01,6.6665521940969619e-01,1.6080439995164288e+00,-3.4933453417705518e-01
-6.3328518364350883e-01,-6.5073080097792668e-01,-1.2799882526131399e+00,-3.8855771893502977e-02
-4.3414289423162239e-01,-1.9275582296096492e+00,4.0135112706802278e-01,4.1715815014993157e-01
6.6330803650191728e-01,1.2887712387733239e+00,-9.5940236891017072e-01,2.1803577983333053e-01
4.7942044524378563e-01,7.6221321723103030e-01,-7.0288141489134093e-01,-1.5014143162840883e+00
1.3496230686536081e+00,1.1658164483557352e+00,-3.8026630089523827e-01,-3.4347490461374108e-01
7.3152508322239318e-01,-1.3417569773240305e+00,5.5941588833117006e-01,-1.7624669667789508e-01
-3.9031822406031630e-01,-2.1621448201278110e-01,4.4886350420910004e-01,4.0922464438709849e-01
-5.9457735165673742e-01,8.2889887068685042e-01,-6.2563071593754593e-01,-1.2799296562685564e-01
1.8123857587429975e+00,-7.5247001710673844e-01,2.2263254429784540e-01,-1.3687744928554619e+00
-1.7084311537145735e-01,-3.7748838232154502e-01,7.6323408264406600e-01,-2.0258729198727379e-01
-1.0762202450203463e-01,2.5968031873074935e+00,9.8969541233617297e-01,-6.2054000723965408e-01
-4.2461996466101787e-01,1.5171536244269801e-01,-5.1705593965922503e-01,-5.1008992234865835e-01
1.2159828006676623e+00,1.9494568999498904e-01,2.9682130267944778e-01,-7.7517885121378605e-01
-1.8380181430381621e+00,-1.4241607157193621e+00,4.6689507983114203e-01,1.1142183249745929e-01
-2.2180136747467852e-01,1.8741648008986480e+00,-5.3709143176953175e-02,-9.7517674576960767e-01
5.9015165372146780e-02,6.0390773233619444e-01,-1.2885528473797245e+00,2.9564298308631420e-01
-5.0594285303545272e-01,9.1572322453749977e-01,-9.3503786425309865e-01,-3.7717454481822621e-04
7.5858957744845157e-01,3.7087031384462371e-02,-3.2854029447895923e+00,1.6387025198943406e+00
1.4075830931777831e+00,2.4479419439710168e-01,-9.0275082733524681e-01,9.6386277889577182e-02
1.3988773308172717e+00,7.1911929336922875e-01,2.4536425309495782e-01,-4.4806142412548419e-02
3.3445069917341481e-02,1.2392870254613682e+00,9.4281796008947361e-01,-1.2433756617206027e-01
-7.8379377807829587e-01,1.1814195259362698e-02,-9.2331609505473955e-01,-6.9645252777866729e-01
-4.7462592550721056e-01,-5.6690932873633471e-01,-4.3466277434555550e-01,3.6951682661102425e-01
-3.4286503867864720e-02,8.4244109966626912e-01,3.0723798532892699e-01,-1.1066514999573718e+00
7.2550395902409603e-01,3.9417960533224189e-02,8.3635635702033662e-01,-1.0742414322526446e+00
8.6411363959262910e-01,-9.3059391578780271e-01,-7.5770235633279337e-01,-1.7852023873843142e-01
9.0244806394762922e-01,9.2197357029572735e-01,4.7908759015299140e-01,5.8634041570314510e-01
-1.7044861314082149e+00,-1.5310820329089401e+00,-1.3232366848968197e-01,7.0204538752221834e-01
-7.8464275477673551e-01,-1.6125880099448457e+00,2.6484469400999839e+00,-3.5678833882092587e-01
4.0135385605028506e-01,-2.8415470543269572e-01,-4.3913861923421443e-01,-1.0304912146995078e+00
-2.0470828890238164e+00,-1.1902152786174640e+00,5.0179589142281245e-01,5.8378302459634890e-01
-7.2986212289828142e-02,1.8498541637147048e-01,-7.8618721827407378e-01,6.8920469929619410e-01
1.0718044268720117e+00,-4.7921503304378399e-01,2.0579543524781682e-01,3.7060201176343838e-01
1.6046988829469979e+00,1.3158927740948825e+00,4.9805291687586427e-02,7.1384918714208911e-01
7.7398425525166792e-01,4.8147493622727233e-01,-1.4408069079631525e+00,-9.0162607663662864e-01
5.4773884260287098e-01,9.6435614448139040e-01,7.6762283227462524e-01,4.1551581183770836e-02
9.4446541463321057e-02,1.9403335311532313e+00,1.4780121560980337e+00,-3.7061911199086739e-01
2.0287823345349335e-01,-1.5979876967423394e+00,1.2283982329483964e-01,-1.4031676650138412e+00
1.1927034464703377e+00,1.1005819604791989e+00,-1.6797174937786887e+00,8.4374800991408450e-01
7.8406455554384513e-01,-7.9485042094330183e-01,-5.2550349626786796e-01,1.7163770959795421e-01
1.1774985308687316e-01,1.3526372273616116e+00,5.9924206441641070e-01,-4.8871691879125811e-01
4.7323536851744374e-01,-1.0751421239409991e+00,-1.2754391613062754e-01,-6.1066418314478677e-01
1.1997990831517513e-01,-4.8738086493421082e-02,1.4379929283026289e+00,-1.5675904382166264e+00
1.1167337461932973e+00,-5.1410844834654024e-02,2.0008736985294187e+00,-1.1343748852404942e+00
1.0401243779724869e+00,-1.1006702361950382e-01,-6.5227979807472825e-01,-2.0712866272245428e-01
3.8725309831313171e-01,-8.2054321953297815e-02,3.2494020149838271e-01,1.0966824372782236e-02
2.9704528118215895e-01,1.3543698026229523e+00,-9.9387303162215335e-01,4.7006722201550999e-02
1.1545243141991874e+00,-1.4138604151756460e+00,5.6136294302979062e-01,-3.4744528173459205e-01
-5.7491016611700674e-01,-1.5726184072958255e-01,2.7070391078534284e-01,-1.3922133891072550e+00
2.6956127861318682e+00,-9.3507093005487685e-01,7.9459618677891664e-01,-2.0636455461331167e+00
2.0518579516609070e+00,-7.3251440360617370e-02,7.0197781060010989e-01,-1.0545425585583927e+00
7.0018643715804618e-01,-2.1373395000950413e+00,9.2652066226023747e-02,1.4005676358733550e+00
-9.8514471385930424e-01,-9.9326872494602814e-01,1.3779784849778642e+00,-1.8536836892484865e+00
-8.5497517283612023e-01,-1.3318331510318342e+00,-7.8642790812685637e-01,1.0324131672219210e+00
-1.5203707943296019e-01,8.3274174103812570e-01,-6.4475632429639995e-01,-2.9751788007452529e-01
1.5954609741609543e-02,-7.0649790540895308e-01,2.8819290732820252e-01,1.1874646653404781e-01
7.6948913177316150e-03,-1.0642419042011517e+00,6.1956872580480626e-01,-9.1942988499443423e-01
1.8791434519905048e-01,4.7449707532773366e-01,-3.2924415848428157e-01,5.0950690913191321e-01
1.9640536153851245e+00,-3.7017732881132559e-01,-1.3117123955013472e+00,8.7847232083175897e-01
-1.9182699743126946e-01,-1.7600700597993320e+00,4.0299026004211556e-02,2.1198163897764188e+00
6.3095114654878270e-01,1.5564686477351843e+00,-1.3634938031128643e+00,-2.8285780929188359e-01
1.6260929336440995e+00,8.7690399948653086e-01,-1.0536499748572619e+00,-5.2513772768176692e-01
5.5759686821483377e-02,1.1990694618135438e+00,-1.3410510676672962e+00,-1.2545433486003149e-01
